rxns	rxnBiGGID	rxnEHMNID	rxnHMR2ID	rxnHepatoNET1ID	rxnKEGGID	rxnMetaNetXID	rxnREACTOMEID	rxnRatconID	rxnRecon3DID	rxnRetired	rxnRheaID	rxnRheaMasterID	rxnTCDBID	spontaneous
"MAR00423"	""	""	"HMR_0423"	""	""	""	""	"RCR40206"	"HMR_0423"	"HMR_0423"	""	""	"3.A.1.211.1"	0
"MAR00424"	""	""	"HMR_0424"	""	""	""	""	"RCR40103"	"DCSPTN1t"	"HMR_0424"	""	""	"4.C.1.1.5;4.C.1.1.8"	0
"MAR00427"	""	""	"HMR_0427"	""	""	""	""	"RCR40207"	"HMR_0427"	"HMR_0427"	""	""	"3.A.1.211.1"	0
"MAR00428"	""	""	"HMR_0428"	""	""	""	""	"RCR40104"	"HMR_0428"	"HMR_0428"	""	""	"4.C.1.1.5;4.C.1.1.8"	0
"MAR00431"	""	""	"HMR_0431"	""	""	""	""	"RCR40208"	"HMR_0431"	"HMR_0431"	""	""	"3.A.1.211.1"	0
"MAR00432"	""	""	"HMR_0432"	""	""	""	""	"RCR40105"	"HMR_0432"	"HMR_0432"	""	""	"4.C.1.1.5;4.C.1.1.8"	0
"MAR00435"	""	""	"HMR_0435"	""	""	""	""	"RCR40209"	"HMR_0435"	"HMR_0435"	""	""	"3.A.1.211.1"	0
"MAR00436"	""	""	"HMR_0436"	""	""	""	""	"RCR40106"	"HMR_0436"	"HMR_0436"	""	""	"4.C.1.1.5;4.C.1.1.8"	0
"MAR00439"	""	""	"HMR_0439"	""	""	""	""	"RCR40210"	"HMR_0439"	"HMR_0439"	""	""	"3.A.1.211.1"	0
"MAR00440"	""	""	"HMR_0440"	""	""	""	""	"RCR40410"	""	"HMR_0440"	""	""	""	0
"MAR00444"	"GLYCt"	""	"HMR_0444"	"r0903"	""	"MNXR100343"	""	"RCR40411"	"GLYCt;GLYCTDle"	"HMR_0444"	"RHEA:29678"	"RHEA:29675"	""	0
"MAR00469"	""	""	"HMR_0469"	"r1509"	""	""	""	"RCR40966"	"HMR_0469"	"HMR_0469"	""	""	"3.A.1.201.3"	0
"MAR00470"	"PCt"	""	"HMR_0470"	"r1511"	""	"MNXR102419"	""	"RCR40412"	"HMR_0470"	"HMR_0470"	""	""	"3.A.1.201.3"	0
"MAR00476"	"PCt"	""	"HMR_0476"	"r1524"	""	"MNXR102419"	""	"RCR40211"	"PCt"	"HMR_0476"	""	""	"3.A.1.211.1"	0
"MAR00770"	""	"RT0364"	"HMR_0770"	""	""	""	""	"RCR40413"	"HMR_0770"	"HMR_0770"	""	""	""	0
"MAR00782"	"GLB1"	""	"HMR_0782"	""	""	"MNXR100152"	""	"RCR40212"	"SPHS1Pte"	"HMR_0782"	""	""	""	0
"MAR01082"	""	""	"HMR_1082"	"r2341"	""	"MNXR106233"	"R-HSA-266070"	"RCR40414"	"r2341"	"HMR_1082"	"RHEA:72743"	"RHEA:72743"	"3.A.1.208.8"	0
"MAR01086"	""	""	"HMR_1086"	"r2350"	""	""	""	"RCR40415"	"LEUKTRE4t"	"HMR_1086"	""	""	""	0
"MAR01898"	""	""	"HMR_1898"	"r2485"	""	"MNXR106300"	""	"RCR40416"	"r2485"	"HMR_1898"	""	""	"2.A.60.1.14"	0
"MAR01899"	""	""	"HMR_1899"	"r2486"	""	"MNXR106301"	""	"RCR40417"	"r2486"	"HMR_1899"	""	""	"2.A.60.1.14"	0
"MAR01900"	""	""	"HMR_1900"	"r2487"	""	"MNXR106302"	""	"RCR40418"	"r2487"	"HMR_1900"	""	""	"2.A.60.1.14"	0
"MAR01901"	""	""	"HMR_1901"	"r2488"	""	"MNXR106303"	""	"RCR40419"	"r2488"	"HMR_1901"	""	""	"2.A.60.1.14"	0
"MAR01902"	""	""	"HMR_1902"	"r2489"	""	"MNXR106304"	""	"RCR40420"	"r2489"	"HMR_1902"	""	""	"2.A.60.1.14"	0
"MAR01903"	""	""	"HMR_1903"	"r2490"	""	"MNXR106305"	""	"RCR40421"	"r2490"	"HMR_1903"	""	""	"2.A.60.1.14"	0
"MAR01904"	""	""	"HMR_1904"	"r2491"	""	"MNXR106306"	""	"RCR40422"	"r2491"	"HMR_1904"	""	""	"2.A.60.1.14"	0
"MAR01905"	""	""	"HMR_1905"	"r2492"	""	"MNXR106307"	""	"RCR40423"	"r2492"	"HMR_1905"	""	""	"2.A.60.1.14"	0
"MAR01906"	""	""	"HMR_1906"	"r2493"	""	"MNXR106308"	""	"RCR40424"	"r2493"	"HMR_1906"	""	""	"2.A.60.1.14"	0
"MAR01907"	""	""	"HMR_1907"	"r2494"	""	"MNXR106309"	""	"RCR40967"	"r2494"	"HMR_1907"	""	""	"2.A.60.1.14"	0
"MAR01908"	""	""	"HMR_1908"	"r2495"	""	"MNXR106310"	""	"RCR40968"	"r2495"	"HMR_1908"	""	""	"2.A.60.1.14"	0
"MAR01909"	""	""	"HMR_1909"	"r2496"	""	"MNXR106311"	""	"RCR40969"	"r2496"	"HMR_1909"	""	""	"2.A.60.1.14"	0
"MAR01910"	""	""	"HMR_1910"	"r0924"	""	"MNXR96713"	""	"RCR40060"	""	"HMR_1910"	"RHEA:39052"	"RHEA:39051"	""	0
"MAR01911"	"CHSTEROLt"	""	"HMR_1911"	"r1508"	""	"MNXR96713"	""	"RCR40213"	"CHSTEROLt"	"HMR_1911"	"RHEA:39052"	"RHEA:39051"	"3.A.1.201.3;3.A.1.211.1"	0
"MAR01913"	""	""	"HMR_1913"	"r1162"	""	"MNXR105437"	""	"RCR40425"	""	"HMR_1913"	""	""	""	0
"MAR01914"	""	""	"HMR_1914"	"r2439"	""	""	""	"RCR40426"	"r2439"	"HMR_1914"	""	""	"2.A.53.2.2"	0
"MAR01919"	""	""	"HMR_1919"	""	"R08977"	"MNXR112464"	""	"RCR11016"	"CHSTEROLSULT"	"HMR_1919"	""	""	""	0
"MAR02013"	""	"RT1330"	"HMR_2013"	""	""	""	""	"RCR40427"	"ALDSTRNte"	"HMR_2013"	""	""	""	0
"MAR03858"	"D_LACt2"	""	"HMR_3858"	""	""	""	""	"RCR40970"	"D_LACt2"	"HMR_3858"	""	""	""	0
"MAR03916"	"5MTHFt"	""	"HMR_3916"	""	""	"MNXR95088"	""	"RCR40214"	"MTHFTe;5MTHFt"	"HMR_3916"	""	""	""	0
"MAR03951"	"HMR_3951"	""	"HMR_3951"	""	""	""	""	"RCR40971"	"HMR_3951"	"HMR_3951"	""	""	""	0
"MAR03959"	"O2St"	"RT1315"	"HMR_3959"	"r0971"	""	"MNXR102089"	""	"RCR40428"	"O2St"	"HMR_3959"	""	""	""	0
"MAR03964"	"ATPM"	""	"HMR_3964"	""	"R00086"	""	""	"RCR11017"	"DM_atp_c_"	"HMR_3964"	"RHEA:13066"	"RHEA:13065"	""	0
"MAR04062"	"PYDXtr"	""	"HMR_4062"	"r0938"	""	"MNXR103370"	""	"RCR40429"	"PYDXtr"	"HMR_4062"	"RHEA:28465"	"RHEA:28462"	""	0
"MAR04063"	""	""	"HMR_4063"	"r0871"	""	"MNXR103359"	""	"RCR40430"	"r0871"	"HMR_4063"	""	""	""	0
"MAR04249"	""	""	"HMR_4249"	"r1030"	""	"MNXR105432"	""	"RCR40431"	"r1030"	"HMR_4249"	""	""	""	0
"MAR04321"	"FRUt1r"	""	"HMR_4321"	"r0898"	""	"MNXR99663"	""	"RCR40148"	"FRUt1r"	"HMR_4321"	""	""	""	0
"MAR04432"	"3MLDAt"	""	"HMR_4432"	""	""	"MNXR94920"	""	"RCR40432"	"3MLDAt"	"HMR_4432"	""	""	""	0
"MAR04433"	""	""	"HMR_4433"	"r2482"	""	"MNXR106297"	""	"RCR40433"	"r2482"	"HMR_4433"	""	""	"2.A.60.1.14"	0
"MAR04434"	""	""	"HMR_4434"	"r2483"	""	"MNXR106298"	""	"RCR40434"	"r2483"	"HMR_4434"	""	""	"2.A.60.1.14"	0
"MAR04435"	""	""	"HMR_4435"	"r2484"	""	"MNXR106299"	""	"RCR40435"	"r2484"	"HMR_4435"	""	""	"2.A.60.1.14"	0
"MAR04436"	""	""	"HMR_4436"	"r2308"	""	"MNXR106205"	""	"RCR40436"	"r2308"	"HMR_4436"	""	""	"2.A.60.1.14"	0
"MAR04691"	"ABUTt4_2_r"	""	"HMR_4691"	""	""	""	""	"RCR40972"	"ABUTt4_2_r"	"HMR_4691"	""	""	""	0
"MAR04721"	"PNTOt4"	""	"HMR_4721"	"r0974"	""	"MNXR103054"	""	"RCR40973"	"r0974"	"HMR_4721"	""	""	""	0
"MAR04844"	""	""	"HMR_4844"	"r0809"	""	"MNXR105392"	""	"RCR40437"	"r0809"	"HMR_4844"	""	""	""	0
"MAR04845"	"ADNt4"	""	"HMR_4845"	"r0810"	""	"MNXR95462"	""	"RCR40974"	"ADNt4"	"HMR_4845"	""	""	"2.A.57;2.A.41.2.3;2.A.41.2.4"	0
"MAR04847"	"ADEt"	""	"HMR_4847"	"r0815"	""	"MNXR95445"	""	"RCR40215"	"ADEt"	"HMR_4847"	""	""	"2.A.57.1.4"	0
"MAR04848"	"HYXNt"	""	"HMR_4848"	"r0816"	""	"MNXR100749"	""	"RCR40438"	"HYXNt"	"HMR_4848"	""	""	"2.A.57.1.4"	0
"MAR04849"	""	""	"HMR_4849"	"r0817"	""	"MNXR96735"	""	"RCR40008"	"r0817;CITRtr"	"HMR_4849"	""	""	"2.A.3.3.2"	0
"MAR04858"	"GALt1r"	""	"HMR_4858"	"r0824"	""	"MNXR100025"	""	"RCR40439"	"GALt1r"	"HMR_4858"	""	""	""	0
"MAR04861"	"INSTt2"	""	"HMR_4861"	"r0827"	""	"MNXR100841"	""	"RCR40440"	""	"HMR_4861"	"RHEA:60367"	"RHEA:60364"	""	0
"MAR04873"	"NH4t3r"	""	"HMR_4873"	"r0837"	""	"MNXR101951"	""	"RCR40061"	""	"HMR_4873"	""	""	""	0
"MAR04875"	""	""	"HMR_4875"	"r0839"	""	"MNXR102230"	""	"RCR40441"	"r0839"	"HMR_4875"	""	""	""	0
"MAR04882"	"URAt"	""	"HMR_4882"	"r0847"	""	"MNXR105147"	""	"RCR40442"	"URAt"	"HMR_4882"	"RHEA:27320"	"RHEA:27318"	"2.A.57.1.4"	0
"MAR04885"	"H2Ot"	""	"HMR_4885"	"r0849"	""	"MNXR98641"	""	"RCR40013"	"H2Ot"	"HMR_4885"	"RHEA:29670"	"RHEA:29667"	""	0
"MAR04896"	"O2t"	""	"HMR_4896"	"r0855"	""	"MNXR102090"	""	"RCR40014"	"O2t"	"HMR_4896"	""	""	""	0
"MAR04910"	"PIt7"	""	"HMR_4910"	"r0861"	""	"MNXR102874"	""	"RCR40975"	"PIt7"	"HMR_4910"	""	""	""	0
"MAR04912"	"PIt9"	""	"HMR_4912"	""	""	"MNXR102876"	""	"RCR40977"	"PIt9"	"HMR_4912"	""	""	""	0
"MAR04919"	"CO2t"	""	"HMR_4919"	"r0867"	""	"MNXR96810"	""	"RCR40107"	"CO2t"	"HMR_4919"	""	""	""	0
"MAR04928"	"PYRt2"	""	"HMR_4928"	"r0873"	""	"MNXR103385"	""	"RCR40978"	"PYRt2r"	"HMR_4928"	"RHEA:64721"	"RHEA:64720"	"2.A.1.13.1"	0
"MAR04931"	"CYSTGLUex"	""	"HMR_4931"	"r0877"	""	"MNXR97013"	""	"RCR40216"	"CYSTGLUex"	"HMR_4931"	""	""	"2.A.3.8.5"	0
"MAR04932"	"GLUt6"	""	"HMR_4932"	"r0878"	""	"MNXR100302"	""	"RCR40979"	"GLUt6"	"HMR_4932"	""	""	""	0
"MAR04933"	""	""	"HMR_4933"	"r0879"	""	"MNXR95660"	""	"RCR40980"	"r0879"	"HMR_4933"	""	""	"2.A.29.2.4;2.A.29.16.1"	0
"MAR04934"	""	""	"HMR_4934"	"r0881"	""	"MNXR95430"	""	"RCR40981"	"r0881"	"HMR_4934"	""	""	""	0
"MAR04935"	"ACt2r"	""	"HMR_4935"	"r0882"	""	"MNXR95429"	""	"RCR40062"	"ACt2r"	"HMR_4935"	""	""	"2.A.1.13.1;2.A.1.13.5"	0
"MAR04938"	"SUCCt4_3"	""	"HMR_4938"	"r0884"	""	"MNXR104625"	""	"RCR40982"	"HMR_4938"	"HMR_4938"	""	""	"2.A.47.1.9;2.A.47.1.4"	0
"MAR04939"	"SUCCt4_2"	""	"HMR_4939"	""	""	"MNXR104624"	""	"RCR40983"	"SUCCt4_2"	"HMR_4939"	""	""	""	0
"MAR04946"	"SO4HCOtex"	""	"HMR_4946"	"r0889"	""	"MNXR104463"	""	"RCR40443"	"SO4HCOtex"	"HMR_4946"	""	""	""	0
"MAR04947"	""	""	"HMR_4947"	"r0892"	""	"MNXR105176"	""	"RCR40444"	"r0892"	"HMR_4947"	""	""	""	0
"MAR04948"	"ACALDt"	""	"HMR_4948"	"r0895"	""	"MNXR95212"	""	"RCR40445"	"ACALDt"	"HMR_4948"	""	""	""	0
"MAR04949"	"UREAt"	""	"HMR_4949"	"r0896"	""	"MNXR105156"	""	"RCR40446"	"UREAt"	"HMR_4949"	"RHEA:32802"	"RHEA:32799"	"1.A.28.1.3"	0
"MAR04952"	""	""	"HMR_4952"	"r0899"	""	"MNXR95682"	""	"RCR40108"	"r0899"	"HMR_4952"	""	""	""	0
"MAR04954"	"CHOLtu"	""	"HMR_4954"	"r0901"	""	"MNXR96693"	""	"RCR40109"	"CHOLtu"	"HMR_4954"	"RHEA:32754"	"RHEA:32751"	"2.A.1.1.13"	0
"MAR04956"	"NKCCt"	"RT1195"	"HMR_4956"	"r0902"	""	"MNXR101968"	""	"RCR40984"	"NKCCt"	"HMR_4956"	""	""	"2.A.30.3.1"	0
"MAR04958"	"RIBt"	""	"HMR_4958"	"r0905"	""	"MNXR104036"	""	"RCR40447"	"RIBt"	"HMR_4958"	""	""	""	0
"MAR04969"	"NCAMUP"	""	"HMR_4969"	"r0914"	""	"MNXR101918"	""	"RCR40217"	"NCAMDe;NCAMUP"	"HMR_4969"	""	""	""	0
"MAR04973"	"MANt1r"	""	"HMR_4973"	"r0918"	""	"MNXR101402"	""	"RCR40110"	"MANt1r"	"HMR_4973"	""	""	""	0
"MAR04975"	"MANt4"	""	"HMR_4975"	""	""	"MNXR101404"	""	"RCR40985"	"MANt4"	"HMR_4975"	""	""	""	0
"MAR04976"	"ACACt2"	""	"HMR_4976"	"r0919"	""	"MNXR95207"	""	"RCR40063"	"ACACt2"	"HMR_4976"	""	""	"2.A.1.13.1"	0
"MAR04980"	"THYMt"	""	"HMR_4980"	"r0922"	""	"MNXR104853"	""	"RCR40448"	"THYMt"	"HMR_4980"	""	""	"2.A.57.1.4"	0
"MAR04982"	"SARCStex"	""	"HMR_4982"	"r0928"	""	"MNXR104273"	""	"RCR40449"	"SARCStex"	"HMR_4982"	""	""	""	0
"MAR04983"	"THMDt4"	""	"HMR_4983"	"r0929"	""	"MNXR104819"	""	"RCR40986"	"THMDt4"	"HMR_4983"	""	""	"2.A.41.2.3"	0
"MAR04985"	"GUAt"	""	"HMR_4985"	"r0933"	""	"MNXR100465"	""	"RCR40450"	"GUAt"	"HMR_4985"	""	""	"2.A.57.1.4"	0
"MAR04989"	"NACt"	""	"HMR_4989"	"r0939"	""	"MNXR101808"	""	"RCR40451"	"NACDe;NACUP"	"HMR_4989"	""	""	""	0
"MAR04990"	""	""	"HMR_4990"	"r0940"	""	"MNXR105404"	""	"RCR40452"	"r0940"	"HMR_4990"	""	""	""	0
"MAR04992"	""	""	"HMR_4992"	"r0942"	""	"MNXR96886"	""	"RCR40453"	"r0942"	"HMR_4992"	""	""	"2.A.22.3.4"	0
"MAR04993"	"PYDXNtr"	""	"HMR_4993"	"r0943"	""	"MNXR103364"	""	"RCR40454"	"PYDXNtr"	"HMR_4993"	"RHEA:28473"	"RHEA:28470"	""	0
"MAR04994"	""	""	"HMR_4994"	"r0944"	""	"MNXR104495"	""	"RCR40455"	"r0944;SPMTDe"	"HMR_4994"	"RHEA:35042"	"RHEA:35039"	""	0
"MAR04995"	""	""	"HMR_4995"	"r0946"	""	"MNXR105405"	""	"RCR40218"	""	"HMR_4995"	""	""	"2.A.3.8.15"	0
"MAR04996"	"GAMt1r"	""	"HMR_4996"	"r0948"	""	"MNXR100035"	""	"RCR40456"	"GAMt1r"	"HMR_4996"	""	""	"2.A.1.1.29"	0
"MAR04999"	"HISTAtu"	""	"HMR_4999"	"r0952"	""	"MNXR100641"	""	"RCR40064"	"HISTAtu"	"HMR_4999"	""	""	"2.A.1.19.1;2.A.1.19.6;2.A.1.19.3"	0
"MAR05000"	"ETOHt"	""	"HMR_5000"	"r0957"	""	"MNXR97980"	""	"RCR40457"	"ETOHt"	"HMR_5000"	"RHEA:35270"	"RHEA:35267"	""	0
"MAR05002"	"RBTt"	""	"HMR_5002"	"r0958"	""	"MNXR103438"	""	"RCR40458"	"RBTt"	"HMR_5002"	""	""	""	0
"MAR05003"	"CYTDt"	""	"HMR_5003"	"r0959"	""	"MNXR97043"	""	"RCR40459"	"CYTDt"	"HMR_5003"	""	""	"2.A.57.1.4"	0
"MAR05005"	""	""	"HMR_5005"	"r0961"	""	"MNXR105407"	""	"RCR40987"	"r0961"	"HMR_5005"	""	""	"2.A.65"	0
"MAR05007"	""	""	"HMR_5007"	"r0963"	""	"MNXR105408"	""	"RCR40460"	"r0963"	"HMR_5007"	""	""	""	0
"MAR05008"	"DURIt"	""	"HMR_5008"	"r0964"	""	"MNXR97819"	""	"RCR40219"	"DURIt"	"HMR_5008"	""	""	"2.A.57.1.4"	0
"MAR05009"	"NOt"	""	"HMR_5009"	"r0965"	""	"MNXR101998"	""	"RCR40988"	"NODe;NOt"	"HMR_5009"	""	""	""	0
"MAR05010"	"PYDAMtr"	""	"HMR_5010"	"r0966"	""	"MNXR103358"	""	"RCR40461"	"PYDAMtr"	"HMR_5010"	"RHEA:28469"	"RHEA:28466"	""	0
"MAR05011"	"MTHGXLt"	""	"HMR_5011"	"r0967"	""	"MNXR101755"	""	"RCR40462"	"MTHGXLt"	"HMR_5011"	""	""	""	0
"MAR05013"	"SPRMti"	""	"HMR_5013"	"r0972"	""	""	""	"RCR40220"	"SPRMTDe"	"HMR_5013"	""	""	""	0
"MAR05018"	"BHBt"	""	"HMR_5018"	"r0978"	""	"MNXR96249"	""	"RCR40065"	"BHBt"	"HMR_5018"	""	""	"2.A.1.13.1"	0
"MAR05020"	"D_3AIBt"	""	"HMR_5020"	"r0979"	""	""	""	"RCR40463"	"D_3AIBt"	"HMR_5020"	""	""	""	0
"MAR05021"	"ASCBt4"	""	"HMR_5021"	"r0980"	""	"MNXR96049"	""	"RCR40989"	"ASCBt4"	"HMR_5021"	""	""	"2.A.40.6.2"	0
"MAR05023"	"NH4t3r"	""	"HMR_5023"	"r0981"	""	"MNXR101951"	""	"RCR40990"	"NH4tb"	"HMR_5023"	"RHEA:28750"	"RHEA:28747"	""	0
"MAR05029"	"GLCt2"	""	"HMR_5029"	"r1032"	""	"MNXR100238"	""	"RCR40464"	"GLCGLUT2;GLCt1r"	"HMR_5029"	""	""	"2.A.1.1.29"	0
"MAR05032"	"ADNt"	""	"HMR_5032"	"r1036"	""	"MNXR95460"	""	"RCR40054"	"ADNt"	"HMR_5032"	""	""	"2.A.57.1.1;2.A.57.1.4"	0
"MAR05034"	"THYMDt1"	""	"HMR_5034"	"r1038"	""	"MNXR104821"	""	"RCR40465"	"THYMDtr2;THYMDt1"	"HMR_5034"	""	""	"2.A.57.1.1"	0
"MAR05035"	"URIt"	""	"HMR_5035"	"r1039"	""	"MNXR105165"	""	"RCR40466"	"URIt"	"HMR_5035"	""	""	"2.A.57.1.4"	0
"MAR05037"	"GSNt"	""	"HMR_5037"	"r1041"	""	"MNXR100433"	""	"RCR40467"	"GSNt"	"HMR_5037"	""	""	"2.A.57.1.4"	0
"MAR05038"	"CYTDt4"	""	"HMR_5038"	"r1042"	""	"MNXR97045"	""	"RCR40991"	"CYTDt4"	"HMR_5038"	""	""	"2.A.41.2.3"	0
"MAR05039"	""	""	"HMR_5039"	"r1043"	""	"MNXR105433"	""	"RCR40992"	"r1043"	"HMR_5039"	""	""	"2.A.41.2.3"	0
"MAR05040"	""	""	"HMR_5040"	"r1044"	""	"MNXR105434"	""	"RCR40993"	"r1044"	"HMR_5040"	""	""	"2.A.41.2.3"	0
"MAR05041"	""	""	"HMR_5041"	"r1045"	""	"MNXR105435"	""	"RCR40994"	"r1045"	"HMR_5041"	""	""	"2.A.41.2.4"	0
"MAR05042"	"INSt"	""	"HMR_5042"	"r1046"	""	"MNXR100849"	""	"RCR40468"	"INSt"	"HMR_5042"	""	""	"2.A.57.1.4"	0
"MAR05068"	"ARGt5r"	""	"HMR_5068"	"r1058"	""	"MNXR95951"	""	"RCR40005"	"ARGtD"	"HMR_5068"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05070"	"HIStiDF"	""	"HMR_5070"	"r1066"	""	"MNXR100649"	""	"RCR40995"	"HISCAT1;HIStiDF"	"HMR_5070"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05071"	"LYSt5r"	""	"HMR_5071"	"r1069"	""	"MNXR101269"	""	"RCR40996"	"LYStiDF"	"HMR_5071"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05073"	"METtec"	""	"HMR_5073"	"r1072"	""	"MNXR101493"	""	"RCR40997"	"METtec"	"HMR_5073"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05074"	"TYRt"	""	"HMR_5074"	"r1079"	""	"MNXR105002"	""	"RCR40015"	"TYRt"	"HMR_5074"	""	""	"2.A.1.19;2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05076"	"GLYt2r"	""	"HMR_5076"	"r2523"	""	"MNXR100368"	""	"RCR40111"	""	"HMR_5076"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05077"	"ALAt2r"	""	"HMR_5077"	"r2524"	""	"MNXR95704"	""	"RCR40002"	"ALAPAT4te"	"HMR_5077"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05078"	""	""	"HMR_5078"	"r2525"	""	"MNXR100259"	""	"RCR40469"	"r2525"	"HMR_5078"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05079"	""	""	"HMR_5079"	"r2526"	""	"MNXR104354"	""	"RCR40022"	"r2526"	"HMR_5079"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05080"	"TRPt"	""	"HMR_5080"	"r2527"	""	"MNXR104949"	""	"RCR40470"	"TRPt"	"HMR_5080"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05082"	"PHEtec"	""	"HMR_5082"	"r2528"	""	"MNXR102637"	""	"RCR40221"	"PHEtec"	"HMR_5082"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05084"	"CYStec"	""	"HMR_5084"	"r2529"	""	"MNXR97029"	""	"RCR40066"	"CYStec"	"HMR_5084"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05085"	"LEUtec"	""	"HMR_5085"	"r2530"	""	"MNXR101057"	""	"RCR40998"	"LEUtec"	"HMR_5085"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05087"	"PROt2r"	""	"HMR_5087"	"r2531"	""	"MNXR103211"	""	"RCR40112"	"PROPAT4te"	"HMR_5087"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05088"	""	""	"HMR_5088"	"r2532"	""	"MNXR96069"	""	"RCR40003"	"r2532"	"HMR_5088"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05089"	"VALtec"	""	"HMR_5089"	"r2533"	""	"MNXR105190"	""	"RCR40222"	"VALtec"	"HMR_5089"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05091"	""	""	"HMR_5091"	"r2534"	""	"MNXR104852"	""	"RCR40471"	"r2534"	"HMR_5091"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05092"	"ILEtec"	""	"HMR_5092"	"r2536"	""	"MNXR100824"	""	"RCR40999"	"ILEtec"	"HMR_5092"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05094"	""	""	"HMR_5094"	"r1542"	""	""	""	"RCR40223"	"ORNtiDF"	"HMR_5094"	""	""	"2.A.3.3;2.A.3.8;2.A.1.44"	0
"MAR05129"	"GSNt4"	""	"HMR_5129"	"r1089"	""	"MNXR100435"	""	"RCR41000"	"GSNt4"	"HMR_5129"	""	""	"2.A.41.2.4"	0
"MAR05198"	""	""	"HMR_5198"	"r0802"	""	""	""	"RCR40224"	"r0802"	"HMR_5198"	""	""	""	0
"MAR05200"	""	""	"HMR_5200"	"r0804"	""	""	""	"RCR40472"	"r0804"	"HMR_5200"	""	""	""	0
"MAR05202"	""	""	"HMR_5202"	"r0806"	""	""	""	"RCR40473"	"r0806"	"HMR_5202"	""	""	""	0
"MAR05206"	""	""	"HMR_5206"	"r0808"	""	"MNXR105391"	""	"RCR40474"	"r0808;HC00004t1e"	"HMR_5206"	""	""	""	0
"MAR05213"	""	""	"HMR_5213"	"r1033"	""	""	""	"RCR40475"	"r1033"	"HMR_5213"	""	""	""	0
"MAR05215"	""	""	"HMR_5215"	"r1048"	""	""	""	"RCR41001"	"r1048"	"HMR_5215"	""	""	""	0
"MAR05216"	""	""	"HMR_5216"	"r1054"	""	""	""	"RCR40476"	"r1054"	"HMR_5216"	""	""	""	0
"MAR05219"	""	""	"HMR_5219"	"r1056"	""	""	""	"RCR40477"	"r1056"	"HMR_5219"	""	""	""	0
"MAR05221"	""	""	"HMR_5221"	"r1081"	""	""	""	"RCR40478"	"r1081"	"HMR_5221"	""	""	""	0
"MAR05231"	""	""	"HMR_5231"	""	""	""	""	"RCR40479"	"HMR_5231"	"HMR_5231"	""	""	""	0
"MAR05232"	""	""	"HMR_5232"	"r1161"	""	""	""	"RCR40480"	"HMR_5232"	"HMR_5232"	""	""	""	0
"MAR05236"	""	""	"HMR_5236"	"r1160"	""	""	""	"RCR40225"	"HMR_5236"	"HMR_5236"	""	""	""	0
"MAR05237"	""	""	"HMR_5237"	"r1053"	""	""	""	"RCR40481"	"HMR_5237"	"HMR_5237"	""	""	""	0
"MAR05240"	""	""	"HMR_5240"	""	""	""	""	"RCR40149"	"HMR_5240"	"HMR_5240"	""	""	""	0
"MAR05241"	""	""	"HMR_5241"	"r1084"	""	""	""	"RCR40150"	"HMR_5241"	"HMR_5241"	""	""	""	0
"MAR05246"	""	""	"HMR_5246"	""	""	""	""	"RCR40482"	"HMR_5246"	"HMR_5246"	""	""	""	0
"MAR05295"	""	""	"HMR_5295"	"r1110"	""	""	""	"RCR41002"	"NaKt"	"HMR_5295"	""	""	""	0
"MAR05296"	"MEOHt2"	""	"HMR_5296"	"r1111"	""	"MNXR101464"	""	"RCR40483"	"MEOHt2"	"HMR_5296"	"RHEA:34874"	"RHEA:34871"	""	0
"MAR05303"	""	""	"HMR_5303"	"r1116"	""	"MNXR96140"	""	"RCR40226"	"r1116"	"HMR_5303"	""	""	""	0
"MAR05305"	"ALAt4"	""	"HMR_5305"	"r1118"	""	"MNXR95692"	""	"RCR41003"	"ALAt4"	"HMR_5305"	""	""	"2.A.18.6.7"	0
"MAR05307"	"ALAtN1"	""	"HMR_5307"	""	""	"MNXR95705"	""	"RCR41004"	"ALAtN1"	"HMR_5307"	""	""	""	0
"MAR05308"	"GLNt4"	""	"HMR_5308"	"r1119"	""	"MNXR100261"	""	"RCR41005"	"GLNt4"	"HMR_5308"	""	""	"2.A.18.6.5"	0
